order_id,region_id,city,courier_id,lng,lat,aoi_id,aoi_type,accept_time,accept_gps_lng,accept_gps_lat,delivery_time,delivery_gps_lng,delivery_gps_lat,ds,region_center_lat,region_center_lng
31530,1,Shanghai,74,121.51857,31.11681,21526,14,2022/9/5 12:09,121.52282,31.10775,2022/9/5 12:29,121.5204,31.1167,905,31.10685617,121.5228476
3314113,1,Shanghai,74,121.52053,31.11649,21526,14,2022/9/6 13:59,121.52286,31.10775,2022/9/6 14:21,121.52049,31.11632,906,31.10685617,121.5228476
1717338,1,Shanghai,74,121.52063,31.1162,21526,14,2022/8/4 13:35,121.52272,31.10597,2022/8/4 14:20,121.52054,31.11632,804,31.10685617,121.5228476
1915035,1,Shanghai,74,121.52057,31.11647,21526,14,2022/9/16 9:14,121.52287,31.10788,2022/9/16 9:32,121.52063,31.11671,916,31.10685617,121.5228476
866216,1,Shanghai,84,121.51884,31.1166,21526,14,2022/8/3 16:58,121.52289,31.10595,2022/8/3 18:38,121.51893,31.11667,803,31.10685617,121.5228476
1882134,1,Shanghai,84,121.51936,31.11627,21526,14,2022/9/7 17:26,121.52295,31.10788,2022/9/7 17:45,121.51925,31.11626,907,31.10685617,121.5228476
299816,1,Shanghai,84,121.51926,31.11603,21526,14,2022/10/31 11:43,121.52297,31.10779,2022/10/31 11:53,121.5192,31.11585,1031,31.10685617,121.5228476
2239983,1,Shanghai,296,121.50289,31.11783,21552,1,2022/8/6 14:41,121.52271,31.106,2022/8/6 15:33,121.50291,31.11792,806,31.10685617,121.5228476
2199389,1,Shanghai,296,121.50107,31.11718,21552,1,2022/8/29 14:48,121.5229,31.10781,2022/8/29 15:19,121.50101,31.1172,829,31.10685617,121.5228476
3602477,1,Shanghai,1079,121.50208,31.11787,21552,1,2022/9/4 14:39,121.52286,31.10776,2022/9/4 15:08,121.50206,31.11781,904,31.10685617,121.5228476
2352250,1,Shanghai,1079,121.50203,31.11618,21552,1,2022/8/31 9:36,121.52286,31.10778,2022/8/31 13:50,121.50198,31.1165,831,31.10685617,121.5228476
218205,1,Shanghai,1079,121.5007,31.11722,21552,1,2022/8/2 14:21,121.52282,31.10599,2022/8/2 15:02,121.50075,31.1173,802,31.10685617,121.5228476
1002643,1,Shanghai,1079,121.50192,31.11612,21552,1,2022/8/3 14:10,121.52286,31.10606,2022/8/3 16:25,121.50147,31.11679,803,31.10685617,121.5228476
2848058,1,Shanghai,534,121.51904,31.08513,21799,13,2022/10/12 13:38,121.52289,31.10776,2022/10/12 14:09,121.51941,31.08548,1012,31.10685617,121.5228476
4463697,1,Shanghai,2621,121.51942,31.08525,21799,13,2022/9/25 7:25,121.52285,31.10773,2022/9/25 9:43,121.51941,31.08539,925,31.10685617,121.5228476
3093263,1,Shanghai,2621,121.51996,31.08495,21799,13,2022/8/6 15:18,121.5228,31.10601,2022/8/6 15:38,121.51999,31.08497,806,31.10685617,121.5228476
1791030,1,Shanghai,2621,121.51909,31.0851,21799,13,2022/8/17 11:37,121.5228,31.10604,2022/8/17 12:20,121.51933,31.08542,817,31.10685617,121.5228476
4279062,1,Shanghai,1462,121.49686,31.12747,22179,14,2022/8/14 12:12,121.52283,31.10605,2022/8/14 13:56,121.4971,31.12671,814,31.10685617,121.5228476
2933709,1,Shanghai,1462,121.49782,31.1275,22179,14,2022/8/14 9:40,121.52277,31.10607,2022/8/14 10:43,121.49776,31.12747,814,31.10685617,121.5228476
2700044,1,Shanghai,246,121.53734,31.02843,22389,14,2022/10/9 17:15,121.52291,31.1078,2022/10/9 18:28,121.53738,31.02858,1009,31.10685617,121.5228476
2813898,1,Shanghai,84,121.53139,31.10117,22572,14,2022/9/5 19:25,121.52283,31.10788,2022/9/5 19:38,121.53139,31.10114,905,31.10685617,121.5228476
4377770,1,Shanghai,534,121.53164,31.09961,22572,14,2022/10/23 9:08,121.52288,31.1078,2022/10/23 10:01,121.5376,31.09653,1023,31.10685617,121.5228476
879608,1,Shanghai,534,121.53164,31.09972,22572,14,2022/10/17 13:56,121.52298,31.10781,2022/10/17 14:22,121.53173,31.09965,1017,31.10685617,121.5228476
2890304,1,Shanghai,534,121.53157,31.09964,22572,14,2022/10/22 10:23,121.52289,31.10784,2022/10/22 11:52,121.53763,31.09641,1022,31.10685617,121.5228476
1618651,1,Shanghai,534,121.53151,31.09976,22572,14,2022/10/29 11:32,121.52287,31.10774,2022/10/29 12:18,121.53752,31.09634,1029,31.10685617,121.5228476
3181940,1,Shanghai,534,121.53158,31.09971,22572,14,2022/10/24 14:35,121.52281,31.10773,2022/10/24 15:40,121.5377,31.09645,1024,31.10685617,121.5228476
3537638,1,Shanghai,2690,121.53096,31.10039,22572,14,2022/9/25 13:50,121.52288,31.10788,2022/9/25 14:14,121.53097,31.10038,925,31.10685617,121.5228476
3750157,1,Shanghai,2690,121.53066,31.10074,22572,14,2022/8/19 13:47,121.52278,31.10596,2022/8/19 14:04,121.53079,31.10089,819,31.10685617,121.5228476
1598481,1,Shanghai,3443,121.5316,31.09967,22572,14,2022/9/6 13:33,121.52288,31.10775,2022/9/6 13:53,121.53163,31.09973,906,31.10685617,121.5228476
3455559,1,Shanghai,3443,121.53104,31.09991,22572,14,2022/8/30 17:39,121.5229,31.10774,2022/8/30 18:00,121.5311,31.09984,830,31.10685617,121.5228476
4169722,1,Shanghai,74,121.52911,31.11974,22655,14,2022/10/4 13:19,121.52297,31.10774,2022/10/4 14:33,121.52906,31.11962,1004,31.10685617,121.5228476
1230303,1,Shanghai,84,121.52975,31.06636,22679,1,2022/8/10 18:05,121.52276,31.10596,2022/8/10 19:35,121.52962,31.06632,810,31.10685617,121.5228476
4396999,1,Shanghai,246,121.52888,31.06625,22679,1,2022/9/8 9:35,121.52281,31.10782,2022/9/8 10:16,121.52921,31.0645,908,31.10685617,121.5228476
308694,1,Shanghai,246,121.529,31.06662,22679,1,2022/9/30 10:53,121.52295,31.10784,2022/9/30 12:11,121.53374,31.069,930,31.10685617,121.5228476
522792,1,Shanghai,246,121.5289,31.06629,22679,1,2022/9/9 12:28,121.52293,31.10774,2022/9/9 13:27,121.52954,31.06488,909,31.10685617,121.5228476
1274671,1,Shanghai,296,121.52905,31.0666,22679,1,2022/8/11 17:02,121.52279,31.10607,2022/8/11 20:48,121.5385,31.07355,811,31.10685617,121.5228476
3505549,1,Shanghai,1005,121.52947,31.06599,22679,1,2022/8/14 15:22,121.52285,31.10596,2022/8/14 16:19,121.52946,31.06594,814,31.10685617,121.5228476
1732152,1,Shanghai,2621,121.52963,31.0663,22679,1,2022/9/11 17:36,121.52282,31.1078,2022/9/11 18:10,121.52974,31.06638,911,31.10685617,121.5228476
1311741,1,Shanghai,2621,121.52948,31.0673,22679,1,2022/8/8 14:45,121.52285,31.106,2022/8/8 16:20,121.5295,31.06732,808,31.10685617,121.5228476
1435440,1,Shanghai,2621,121.5294,31.06573,22679,1,2022/9/8 14:51,121.52287,31.10785,2022/9/8 16:11,121.52945,31.06589,908,31.10685617,121.5228476
2002462,1,Shanghai,2690,121.5297,31.06663,22679,1,2022/10/8 14:13,121.5229,31.10776,2022/10/8 16:28,121.54134,31.06994,1008,31.10685617,121.5228476
1310884,1,Shanghai,1462,121.47773,31.11849,22896,14,2022/9/25 17:11,121.52293,31.10779,2022/9/25 17:53,121.47777,31.11859,925,31.10685617,121.5228476
2999731,1,Shanghai,239,121.55779,31.10253,22943,14,2022/10/10 15:09,121.52287,31.1078,2022/10/10 16:16,121.55396,31.1012,1010,31.10685617,121.5228476
3975458,1,Shanghai,239,121.55773,31.10255,22943,14,2022/10/5 12:39,121.52287,31.10786,2022/10/5 14:46,121.5612,31.10206,1005,31.10685617,121.5228476
1984205,1,Shanghai,239,121.55772,31.10249,22943,14,2022/10/5 12:38,121.52286,31.10789,2022/10/5 14:41,121.55853,31.10008,1005,31.10685617,121.5228476
2676569,1,Shanghai,246,121.55781,31.10248,22943,14,2022/9/23 13:00,121.52285,31.10785,2022/9/23 13:49,121.56124,31.09869,923,31.10685617,121.5228476
2073723,1,Shanghai,246,121.5578,31.10252,22943,14,2022/9/28 9:14,121.52283,31.10788,2022/9/28 10:05,121.55433,31.10115,928,31.10685617,121.5228476
3369904,1,Shanghai,246,121.55771,31.10253,22943,14,2022/10/3 13:50,121.52294,31.10787,2022/10/3 14:51,121.55927,31.10135,1003,31.10685617,121.5228476
3251160,1,Shanghai,246,121.55776,31.10255,22943,14,2022/10/4 13:26,121.5229,31.10784,2022/10/4 14:46,121.56016,31.10233,1004,31.10685617,121.5228476
2788720,1,Shanghai,2923,121.55778,31.10243,22943,14,2022/8/8 9:24,121.52273,31.10609,2022/8/8 17:32,121.55476,31.10667,808,31.10685617,121.5228476
648843,1,Shanghai,2923,121.55762,31.10251,22943,14,2022/8/8 9:24,121.52273,31.10595,2022/8/8 17:25,121.55591,31.1056,808,31.10685617,121.5228476
1466972,1,Shanghai,84,121.5181,31.10879,22998,14,2022/8/24 16:18,121.52287,31.10603,2022/8/24 16:33,121.5213,31.1078,824,31.10685617,121.5228476
3486543,1,Shanghai,1631,121.51846,31.10881,22998,14,2022/9/27 14:28,121.52297,31.10782,2022/9/27 14:42,121.5184,31.10884,927,31.10685617,121.5228476
290028,1,Shanghai,74,121.54735,31.10824,23219,14,2022/8/7 12:49,121.52271,31.10601,2022/8/7 13:18,121.54736,31.1083,807,31.10685617,121.5228476
2449628,1,Shanghai,74,121.54733,31.10835,23219,14,2022/8/16 18:24,121.52278,31.10603,2022/8/16 19:03,121.54739,31.10825,816,31.10685617,121.5228476
2882471,1,Shanghai,74,121.54664,31.10766,23219,14,2022/10/2 12:57,121.52282,31.10775,2022/10/2 14:36,121.54732,31.10821,1002,31.10685617,121.5228476
830190,1,Shanghai,74,121.54669,31.10758,23219,14,2022/9/5 10:27,121.52291,31.10781,2022/9/5 11:14,121.54734,31.1082,905,31.10685617,121.5228476
2984806,1,Shanghai,246,121.5551,31.10684,23219,14,2022/9/3 17:47,121.52282,31.10772,2022/9/3 18:18,121.5465,31.07767,903,31.10685617,121.5228476
2038358,1,Shanghai,246,121.55528,31.10678,23219,14,2022/9/19 13:46,121.52282,31.10779,2022/9/19 14:37,121.55463,31.10625,919,31.10685617,121.5228476
1365033,1,Shanghai,296,121.54664,31.10759,23219,14,2022/8/3 15:25,121.52272,31.10609,2022/8/3 17:52,121.54857,31.11017,803,31.10685617,121.5228476
915667,1,Shanghai,296,121.55448,31.10726,23219,14,2022/8/22 18:46,121.52286,31.10594,2022/8/22 19:30,121.55611,31.1056,822,31.10685617,121.5228476
962358,1,Shanghai,1462,121.47556,31.11503,23280,14,2022/10/4 17:12,121.52285,31.10789,2022/10/4 18:03,121.47555,31.11516,1004,31.10685617,121.5228476
4498354,1,Shanghai,84,121.51377,31.12808,23320,1,2022/8/6 15:10,121.52287,31.106,2022/8/6 15:21,121.51362,31.12804,806,31.10685617,121.5228476
1338276,1,Shanghai,84,121.51198,31.12792,23320,1,2022/8/17 17:55,121.52274,31.10591,2022/8/17 18:37,121.51195,31.12807,817,31.10685617,121.5228476
478811,1,Shanghai,84,121.51199,31.12853,23320,1,2022/10/11 14:05,121.52296,31.10771,2022/10/11 14:27,121.512,31.1285,1011,31.10685617,121.5228476
4022941,1,Shanghai,84,121.51193,31.12773,23320,1,2022/10/16 17:20,121.52292,31.10785,2022/10/16 18:03,121.51188,31.12765,1016,31.10685617,121.5228476
1616068,1,Shanghai,84,121.51199,31.12772,23320,1,2022/9/21 13:53,121.52291,31.10787,2022/9/21 14:28,121.51183,31.12784,921,31.10685617,121.5228476
949252,1,Shanghai,255,121.51298,31.12851,23320,1,2022/10/30 15:27,121.52283,31.10773,2022/10/30 15:42,121.51789,31.10916,1030,31.10685617,121.5228476
2439956,1,Shanghai,255,121.51449,31.12801,23320,1,2022/10/30 10:20,121.52299,31.10782,2022/10/30 11:03,121.51613,31.12913,1030,31.10685617,121.5228476
3601769,1,Shanghai,255,121.51229,31.12742,23320,1,2022/10/30 15:27,121.52294,31.10773,2022/10/30 15:36,121.51788,31.1092,1030,31.10685617,121.5228476
3858697,1,Shanghai,1005,121.51297,31.1283,23320,1,2022/8/12 16:43,121.52275,31.106,2022/8/12 18:03,121.51342,31.12838,812,31.10685617,121.5228476
415269,1,Shanghai,1005,121.51198,31.12829,23320,1,2022/8/12 16:46,121.52276,31.106,2022/8/12 18:25,121.51216,31.12816,812,31.10685617,121.5228476
556746,1,Shanghai,1005,121.51305,31.12828,23320,1,2022/8/12 16:46,121.52279,31.10596,2022/8/12 18:13,121.51283,31.12804,812,31.10685617,121.5228476
3801937,1,Shanghai,1005,121.51288,31.12859,23320,1,2022/8/12 16:44,121.52289,31.10606,2022/8/12 17:36,121.51303,31.12932,812,31.10685617,121.5228476
1528934,1,Shanghai,1005,121.51291,31.12843,23320,1,2022/8/12 16:43,121.52278,31.10596,2022/8/12 17:56,121.51312,31.12872,812,31.10685617,121.5228476
1336616,1,Shanghai,1005,121.51296,31.12847,23320,1,2022/8/12 16:45,121.52289,31.10605,2022/8/12 18:19,121.5118,31.12755,812,31.10685617,121.5228476
1421979,1,Shanghai,1462,121.51188,31.12757,23320,1,2022/9/7 15:02,121.52299,31.10778,2022/9/7 15:32,121.5118,31.12756,907,31.10685617,121.5228476
3277975,1,Shanghai,1517,121.51215,31.12751,23320,1,2022/10/21 16:51,121.52285,31.10772,2022/10/21 17:21,121.51214,31.12768,1021,31.10685617,121.5228476
290020,1,Shanghai,1517,121.5144,31.12814,23320,1,2022/10/21 15:11,121.52295,31.10777,2022/10/21 16:12,121.51434,31.12802,1021,31.10685617,121.5228476
2967331,1,Shanghai,1517,121.51376,31.12743,23320,1,2022/10/25 10:38,121.52283,31.10788,2022/10/25 11:39,121.51382,31.12711,1025,31.10685617,121.5228476
1069984,1,Shanghai,1625,121.51327,31.12867,23320,1,2022/10/28 18:59,121.52297,31.10771,2022/10/28 19:04,121.51309,31.12851,1028,31.10685617,121.5228476
1148352,1,Shanghai,1625,121.51295,31.12832,23320,1,2022/10/30 11:53,121.5229,31.10782,2022/10/30 14:53,121.54369,31.11084,1030,31.10685617,121.5228476
4182273,1,Shanghai,1631,121.51402,31.12821,23320,1,2022/8/19 9:33,121.52286,31.10595,2022/8/19 12:27,121.51374,31.12824,819,31.10685617,121.5228476
1600949,1,Shanghai,1631,121.51301,31.1283,23320,1,2022/8/19 9:34,121.52288,31.10601,2022/8/19 12:40,121.5124,31.12936,819,31.10685617,121.5228476
3234778,1,Shanghai,1631,121.51307,31.12839,23320,1,2022/8/25 9:29,121.52285,31.10597,2022/8/25 12:00,121.51368,31.12817,825,31.10685617,121.5228476
2007085,1,Shanghai,1631,121.51306,31.12909,23320,1,2022/9/6 9:23,121.52291,31.10781,2022/9/6 11:58,121.51327,31.129,906,31.10685617,121.5228476
2131637,1,Shanghai,1631,121.51281,31.1285,23320,1,2022/9/9 11:06,121.52282,31.10776,2022/9/9 12:29,121.51304,31.12926,909,31.10685617,121.5228476
503861,1,Shanghai,1631,121.51297,31.12845,23320,1,2022/9/23 9:11,121.52286,31.1078,2022/9/23 12:05,121.51392,31.12792,923,31.10685617,121.5228476
1902395,1,Shanghai,1631,121.51294,31.12844,23320,1,2022/9/24 8:33,121.52292,31.10786,2022/9/24 11:27,121.51346,31.12965,924,31.10685617,121.5228476
1369895,1,Shanghai,1631,121.51292,31.12857,23320,1,2022/9/29 9:14,121.52295,31.10784,2022/9/29 13:11,121.51403,31.12803,929,31.10685617,121.5228476
3383190,1,Shanghai,1631,121.51291,31.12823,23320,1,2022/10/14 12:43,121.52287,31.10774,2022/10/14 17:15,121.51245,31.12903,1014,31.10685617,121.5228476
3438123,1,Shanghai,1631,121.51293,31.12843,23320,1,2022/10/23 8:54,121.52299,31.10784,2022/10/23 11:53,121.51274,31.12895,1023,31.10685617,121.5228476
2120594,1,Shanghai,1631,121.51297,31.12823,23320,1,2022/10/28 11:12,121.52295,31.10786,2022/10/28 13:45,121.51296,31.12787,1028,31.10685617,121.5228476
615360,1,Shanghai,1631,121.51281,31.12849,23320,1,2022/10/27 9:19,121.52297,31.1078,2022/10/27 13:08,121.50902,31.12845,1027,31.10685617,121.5228476
2304621,1,Shanghai,1631,121.51258,31.12851,23320,1,2022/8/4 9:25,121.52277,31.10597,2022/8/4 11:30,121.51308,31.12869,804,31.10685617,121.5228476
4467936,1,Shanghai,1631,121.51292,31.12832,23320,1,2022/8/8 9:05,121.52282,31.10608,2022/8/8 12:15,121.51227,31.1284,808,31.10685617,121.5228476
4395340,1,Shanghai,1631,121.51302,31.12833,23320,1,2022/10/23 8:53,121.52291,31.10774,2022/10/23 12:02,121.51247,31.12921,1023,31.10685617,121.5228476
4224841,1,Shanghai,1631,121.51295,31.12856,23320,1,2022/9/24 8:29,121.52281,31.10782,2022/9/24 11:13,121.51307,31.12854,924,31.10685617,121.5228476
697055,1,Shanghai,1631,121.51413,31.12824,23320,1,2022/10/10 9:37,121.52297,31.1078,2022/10/10 12:34,121.51404,31.12838,1010,31.10685617,121.5228476
4074244,1,Shanghai,1631,121.51359,31.12831,23320,1,2022/10/10 17:49,121.52296,31.10788,2022/10/10 18:22,121.5136,31.12829,1010,31.10685617,121.5228476
3544216,1,Shanghai,1631,121.51189,31.12781,23320,1,2022/8/18 13:43,121.52287,31.10602,2022/8/18 14:26,121.51184,31.12797,818,31.10685617,121.5228476
2286372,1,Shanghai,1631,121.51297,31.12851,23320,1,2022/10/5 8:49,121.52284,31.10788,2022/10/5 13:01,121.51329,31.12975,1005,31.10685617,121.5228476
2449220,1,Shanghai,1631,121.51375,31.12775,23320,1,2022/9/5 10:36,121.52283,31.10776,2022/9/5 12:18,121.51386,31.12795,905,31.10685617,121.5228476
1142284,1,Shanghai,1631,121.51299,31.12824,23320,1,2022/9/23 9:10,121.52297,31.10778,2022/9/23 12:43,121.51338,31.12965,923,31.10685617,121.5228476
3543564,1,Shanghai,1631,121.51297,31.12829,23320,1,2022/10/22 9:33,121.52288,31.10772,2022/10/22 13:59,121.51427,31.12862,1022,31.10685617,121.5228476
1936065,1,Shanghai,1631,121.5129,31.12849,23320,1,2022/8/22 9:52,121.52274,31.10597,2022/8/22 13:35,121.51335,31.12952,822,31.10685617,121.5228476
973702,1,Shanghai,1631,121.51285,31.12855,23320,1,2022/10/25 9:41,121.5229,31.10786,2022/10/25 12:08,121.51256,31.12892,1025,31.10685617,121.5228476
2063060,1,Shanghai,1631,121.51213,31.12746,23320,1,2022/8/21 9:49,121.52272,31.10609,2022/8/21 12:12,121.51231,31.1276,821,31.10685617,121.5228476
2168374,1,Shanghai,1631,121.51286,31.12853,23320,1,2022/10/18 9:25,121.52294,31.10778,2022/10/18 10:56,121.51357,31.1296,1018,31.10685617,121.5228476
2268285,1,Shanghai,1631,121.51405,31.12791,23320,1,2022/8/11 14:02,121.52282,31.10591,2022/8/11 15:35,121.51414,31.12795,811,31.10685617,121.5228476
234270,1,Shanghai,1631,121.51299,31.12823,23320,1,2022/8/13 11:58,121.52287,31.10591,2022/8/13 14:44,121.51272,31.1282,813,31.10685617,121.5228476
1193808,1,Shanghai,1631,121.51293,31.12829,23320,1,2022/10/21 9:31,121.52288,31.10773,2022/10/21 14:49,121.50652,31.12845,1021,31.10685617,121.5228476
2241630,1,Shanghai,1631,121.51341,31.12762,23320,1,2022/9/6 9:23,121.52295,31.10773,2022/9/6 11:34,121.51345,31.12775,906,31.10685617,121.5228476
188123,1,Shanghai,1631,121.51217,31.12849,23320,1,2022/8/10 10:23,121.52286,31.10609,2022/8/10 11:37,121.5122,31.12822,810,31.10685617,121.5228476
4009791,1,Shanghai,1631,121.51299,31.12778,23320,1,2022/10/22 9:50,121.52296,31.10786,2022/10/22 14:17,121.51308,31.12787,1022,31.10685617,121.5228476
897820,1,Shanghai,1631,121.51281,31.12857,23320,1,2022/10/26 10:19,121.52287,31.10784,2022/10/26 12:46,121.51336,31.12811,1026,31.10685617,121.5228476
140090,1,Shanghai,1631,121.51321,31.12902,23320,1,2022/9/12 17:40,121.52288,31.10782,2022/9/12 18:16,121.51311,31.12895,912,31.10685617,121.5228476
3047043,1,Shanghai,1631,121.51292,31.12825,23320,1,2022/8/14 9:35,121.52276,31.10606,2022/8/14 11:48,121.5122,31.12865,814,31.10685617,121.5228476
1182919,1,Shanghai,1631,121.51298,31.12828,23320,1,2022/8/8 9:05,121.52282,31.10591,2022/8/8 12:25,121.51336,31.12915,808,31.10685617,121.5228476
3986233,1,Shanghai,1631,121.51294,31.12827,23320,1,2022/8/18 9:19,121.52281,31.10593,2022/8/18 12:47,121.51466,31.12795,818,31.10685617,121.5228476
251314,1,Shanghai,1631,121.51296,31.12728,23320,1,2022/8/20 17:46,121.52289,31.10591,2022/8/20 18:30,121.51286,31.1273,820,31.10685617,121.5228476
213791,1,Shanghai,1631,121.51295,31.12851,23320,1,2022/10/24 9:29,121.52299,31.1078,2022/10/24 14:08,121.5133,31.12912,1024,31.10685617,121.5228476
1078799,1,Shanghai,1631,121.51287,31.12849,23320,1,2022/10/15 9:17,121.52287,31.10787,2022/10/15 13:34,121.51246,31.12924,1015,31.10685617,121.5228476
2867827,1,Shanghai,1631,121.51327,31.129,23320,1,2022/8/1 18:26,121.52277,31.10605,2022/8/1 18:49,121.51326,31.12902,801,31.10685617,121.5228476
3327808,1,Shanghai,1631,121.51297,31.12821,23320,1,2022/10/21 9:31,121.52297,31.10787,2022/10/21 14:37,121.51249,31.12921,1021,31.10685617,121.5228476
3441686,1,Shanghai,1631,121.51226,31.12751,23320,1,2022/10/14 13:21,121.5229,31.1078,2022/10/14 16:24,121.51227,31.12742,1014,31.10685617,121.5228476
1183073,1,Shanghai,1631,121.51296,31.12843,23320,1,2022/10/21 9:27,121.5229,31.10774,2022/10/21 14:11,121.51345,31.1276,1021,31.10685617,121.5228476
4432676,1,Shanghai,1631,121.51182,31.12792,23320,1,2022/10/21 9:29,121.52285,31.10778,2022/10/21 14:19,121.51183,31.12786,1021,31.10685617,121.5228476
2126778,1,Shanghai,1631,121.51264,31.12873,23320,1,2022/9/5 10:36,121.52292,31.10779,2022/9/5 12:25,121.51397,31.12865,905,31.10685617,121.5228476
243825,1,Shanghai,1631,121.51449,31.1281,23320,1,2022/9/5 13:33,121.52295,31.10786,2022/9/5 14:32,121.51455,31.12807,905,31.10685617,121.5228476
1976690,1,Shanghai,1631,121.51294,31.12845,23320,1,2022/10/18 9:28,121.52289,31.10788,2022/10/18 10:24,121.51415,31.12793,1018,31.10685617,121.5228476
2230468,1,Shanghai,1631,121.51281,31.12852,23320,1,2022/9/13 9:01,121.52299,31.10774,2022/9/13 10:52,121.51323,31.12934,913,31.10685617,121.5228476
2292939,1,Shanghai,1631,121.5133,31.1292,23320,1,2022/8/10 17:50,121.52274,31.10609,2022/8/10 18:47,121.51339,31.12911,810,31.10685617,121.5228476
4343636,1,Shanghai,1631,121.51287,31.12808,23320,1,2022/8/7 18:12,121.52282,31.10597,2022/8/7 18:59,121.51275,31.12794,807,31.10685617,121.5228476
1605476,1,Shanghai,1631,121.51272,31.12879,23320,1,2022/8/23 17:46,121.52286,31.10609,2022/8/23 18:24,121.51287,31.1287,823,31.10685617,121.5228476
1934465,1,Shanghai,1631,121.51303,31.1283,23320,1,2022/9/18 8:48,121.52293,31.10785,2022/9/18 12:41,121.51321,31.12937,918,31.10685617,121.5228476
3851682,1,Shanghai,1631,121.51305,31.1283,23320,1,2022/9/20 8:55,121.5229,31.10783,2022/9/20 13:07,121.51264,31.1294,920,31.10685617,121.5228476
1713643,1,Shanghai,1631,121.51299,31.1285,23320,1,2022/8/20 9:13,121.52275,31.10603,2022/8/20 12:17,121.51252,31.12775,820,31.10685617,121.5228476
2926141,1,Shanghai,1631,121.51264,31.12931,23320,1,2022/8/4 17:34,121.52281,31.10591,2022/8/4 18:04,121.51262,31.12941,804,31.10685617,121.5228476
2440349,1,Shanghai,1631,121.5139,31.1287,23320,1,2022/10/7 13:34,121.52283,31.10784,2022/10/7 14:12,121.51391,31.12861,1007,31.10685617,121.5228476
4094236,1,Shanghai,1631,121.51375,31.12785,23320,1,2022/9/12 8:58,121.52281,31.10779,2022/9/12 10:46,121.51412,31.12801,912,31.10685617,121.5228476
324480,1,Shanghai,1631,121.51292,31.12838,23320,1,2022/10/13 17:37,121.52293,31.10786,2022/10/13 18:57,121.51248,31.12779,1013,31.10685617,121.5228476
2233963,1,Shanghai,1631,121.51348,31.12773,23320,1,2022/10/7 13:32,121.52296,31.10773,2022/10/7 14:06,121.51344,31.12768,1007,31.10685617,121.5228476
605963,1,Shanghai,1631,121.51383,31.12785,23320,1,2022/10/25 9:39,121.52288,31.10777,2022/10/25 11:47,121.51372,31.1277,1025,31.10685617,121.5228476
3495952,1,Shanghai,1631,121.51337,31.1287,23320,1,2022/9/29 8:54,121.52289,31.1078,2022/9/29 13:17,121.5135,31.12854,929,31.10685617,121.5228476
2752200,1,Shanghai,1631,121.51283,31.12842,23320,1,2022/10/3 8:57,121.52284,31.10787,2022/10/3 12:44,121.51296,31.12948,1003,31.10685617,121.5228476
229711,1,Shanghai,1631,121.51304,31.12836,23320,1,2022/8/20 9:39,121.52283,31.10591,2022/8/20 12:39,121.51246,31.12944,820,31.10685617,121.5228476
4276983,1,Shanghai,1631,121.513,31.1283,23320,1,2022/9/29 8:51,121.52294,31.10784,2022/9/29 13:23,121.51292,31.12925,929,31.10685617,121.5228476
719294,1,Shanghai,1631,121.51298,31.1285,23320,1,2022/9/27 12:53,121.52291,31.10787,2022/9/27 12:54,121.51322,31.1292,927,31.10685617,121.5228476
570784,1,Shanghai,1631,121.51295,31.12825,23320,1,2022/10/13 10:09,121.52283,31.1078,2022/10/13 12:18,121.51392,31.12865,1013,31.10685617,121.5228476
3759414,1,Shanghai,1631,121.5129,31.1285,23320,1,2022/9/12 8:53,121.5229,31.10775,2022/9/12 10:51,121.51422,31.1285,912,31.10685617,121.5228476
2366049,1,Shanghai,1631,121.51285,31.1285,23320,1,2022/9/5 10:29,121.52296,31.10789,2022/9/5 12:31,121.51378,31.12906,905,31.10685617,121.5228476
2510167,1,Shanghai,1631,121.51308,31.12833,23320,1,2022/9/9 11:06,121.52294,31.10788,2022/9/9 12:36,121.51338,31.12956,909,31.10685617,121.5228476
2304503,1,Shanghai,1631,121.51298,31.12835,23320,1,2022/9/28 9:12,121.52295,31.10771,2022/9/28 10:22,121.51354,31.12814,928,31.10685617,121.5228476
3551027,1,Shanghai,1631,121.51239,31.12761,23320,1,2022/8/19 13:16,121.52286,31.10609,2022/8/19 13:49,121.51246,31.12765,819,31.10685617,121.5228476
326161,1,Shanghai,1631,121.51253,31.12856,23320,1,2022/8/5 9:24,121.52282,31.10606,2022/8/5 10:35,121.51231,31.12911,805,31.10685617,121.5228476
1737692,1,Shanghai,1631,121.51323,31.12936,23320,1,2022/9/6 13:15,121.52285,31.10773,2022/9/6 13:42,121.51325,31.12926,906,31.10685617,121.5228476
4266571,1,Shanghai,1631,121.51392,31.12892,23320,1,2022/9/10 15:02,121.52285,31.10781,2022/9/10 15:52,121.51436,31.12921,910,31.10685617,121.5228476
2738528,1,Shanghai,1631,121.51285,31.12859,23320,1,2022/10/28 11:18,121.52288,31.10786,2022/10/28 13:29,121.51377,31.12897,1028,31.10685617,121.5228476
2427678,1,Shanghai,1631,121.5129,31.12845,23320,1,2022/9/8 16:06,121.52299,31.10786,2022/9/8 17:12,121.51242,31.12913,908,31.10685617,121.5228476
1849358,1,Shanghai,1631,121.51197,31.12858,23320,1,2022/8/24 10:03,121.5228,31.10601,2022/8/24 11:51,121.51196,31.12834,824,31.10685617,121.5228476
585294,1,Shanghai,1631,121.51262,31.12857,23320,1,2022/8/7 9:28,121.52277,31.10601,2022/8/7 12:03,121.51199,31.12844,807,31.10685617,121.5228476
