order_id,region_id,city,courier_id,lng,lat,aoi_id,aoi_type,accept_time,accept_time_wrong,accept_gps_lng,accept_gps_lat,delivery_time,delivery_gps_lng,delivery_gps_lat,ds,terminal_id,terminal_center_lat,terminal_center_lng,region_center_lat,region_center_lng
269026,0,Hangzhou,957,120.17704,30.26539,13733,1,2022/6/26 18:09,2025/6/26 18:09,120.18531,30.28069,2025/6/26 20:35,120.17712,30.2653,626,R0_C9,30.263329,120.1773876,30.28259443,120.1920158
390063,0,Hangzhou,957,120.17712,30.26657,13733,1,2022/6/7 17:43,2025/6/7 17:43,120.18533,30.28073,2025/6/7 20:27,120.17706,30.26662,607,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3308368,0,Hangzhou,957,120.17739,30.26528,13733,1,2022/7/12 17:57,2025/7/12 17:57,120.18534,30.28071,2025/7/12 20:20,120.17733,30.26533,712,R0_C9,30.263329,120.1773876,30.28259443,120.1920158
4434350,0,Hangzhou,957,120.17683,30.26564,13733,1,2022/5/8 13:57,2025/5/8 13:57,120.18549,30.28078,2025/5/8 16:24,120.17684,30.26567,508,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
156496,0,Hangzhou,957,120.17778,30.26682,13733,1,2022/5/11 17:50,2025/5/11 17:50,120.18534,30.28073,2025/5/11 19:05,120.1777,30.26697,511,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
793692,0,Hangzhou,957,120.17735,30.26664,13733,1,2022/7/27 17:22,2025/7/27 17:22,120.18542,30.28075,2025/7/27 18:46,120.17737,30.26662,727,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1678898,0,Hangzhou,957,120.17708,30.2656,13733,1,2022/6/26 18:07,2025/6/26 18:07,120.18534,30.28068,2025/6/26 20:42,120.17695,30.2656,626,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2824499,0,Hangzhou,957,120.17716,30.26708,13733,1,2022/7/18 14:01,2025/7/18 14:01,120.18543,30.2807,2025/7/18 16:30,120.17715,30.26712,718,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1552004,0,Hangzhou,957,120.1766,30.26656,13733,1,2022/7/12 17:57,2025/7/12 17:57,120.18541,30.28068,2025/7/12 20:11,120.17653,30.26659,712,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3799785,0,Hangzhou,957,120.17783,30.26744,13733,1,2022/7/31 17:22,2025/7/31 17:22,120.18531,30.28072,2025/7/31 20:08,120.17777,30.26734,731,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
4364798,0,Hangzhou,957,120.17743,30.26526,13733,1,2022/6/1 17:47,2025/6/1 17:47,120.18543,30.28065,2025/6/1 20:28,120.17744,30.26538,601,R0_C9,30.263329,120.1773876,30.28259443,120.1920158
1862898,0,Hangzhou,957,120.17665,30.26636,13733,1,2022/5/20 13:32,2025/5/20 13:32,120.18545,30.28068,2025/5/20 16:11,120.17658,30.26635,520,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
691848,0,Hangzhou,957,120.17719,30.26674,13733,1,2022/5/5 17:28,2025/5/5 17:28,120.18547,30.28073,2025/5/5 18:14,120.17703,30.26684,505,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
4359874,0,Hangzhou,957,120.17736,30.26639,13733,1,2022/6/2 17:49,2025/6/2 17:49,120.18548,30.28077,2025/6/2 20:00,120.17736,30.26633,602,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2331728,0,Hangzhou,957,120.17649,30.26735,13733,1,2022/7/15 18:26,2025/7/15 18:26,120.18537,30.2807,2025/7/15 20:31,120.17647,30.26725,715,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3839120,0,Hangzhou,957,120.17729,30.26655,13733,1,2022/6/28 17:33,2025/6/28 17:33,120.18541,30.2807,2025/6/28 20:30,120.17714,30.26656,628,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1989708,0,Hangzhou,957,120.17759,30.26687,13733,1,2022/7/22 17:59,2025/7/22 17:59,120.18533,30.2807,2025/7/22 20:38,120.17747,30.2669,722,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3810677,0,Hangzhou,957,120.17733,30.26654,13733,1,2022/7/5 14:29,2025/7/5 14:29,120.18532,30.28076,2025/7/5 16:40,120.17723,30.26654,705,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3455892,0,Hangzhou,957,120.17651,30.26575,13733,1,2022/6/27 17:56,2025/6/27 17:56,120.18531,30.28065,2025/6/27 20:18,120.1765,30.26581,627,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1928149,0,Hangzhou,957,120.17772,30.2672,13733,1,2022/6/24 13:50,2025/6/24 13:50,120.18547,30.28064,2025/6/24 16:26,120.17777,30.26729,624,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
146443,0,Hangzhou,957,120.17758,30.26522,13733,1,2022/5/16 18:04,2025/5/16 18:04,120.18536,30.28068,2025/5/16 20:21,120.17759,30.26538,516,R0_C9,30.263329,120.1773876,30.28259443,120.1920158
1277276,0,Hangzhou,957,120.1767,30.26704,13733,1,2022/5/30 18:08,2025/5/30 18:08,120.18542,30.28077,2025/5/30 20:15,120.17676,30.26701,530,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2576967,0,Hangzhou,957,120.17651,30.26552,13733,1,2022/6/13 13:43,2025/6/13 13:43,120.18543,30.2807,2025/6/13 15:55,120.17661,30.2656,613,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2911620,0,Hangzhou,957,120.17674,30.26715,13733,1,2022/5/27 13:26,2025/5/27 13:26,120.18537,30.28076,2025/5/27 14:52,120.17688,30.26718,527,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
626669,0,Hangzhou,957,120.17789,30.26611,13733,1,2022/7/3 18:30,2025/7/3 18:30,120.1854,30.28078,2025/7/3 20:37,120.17786,30.26605,703,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1413583,0,Hangzhou,957,120.17771,30.26646,13733,1,2022/6/24 17:20,2025/6/24 17:20,120.18549,30.28075,2025/6/24 19:58,120.17776,30.26632,624,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3206907,0,Hangzhou,957,120.17748,30.26543,13733,1,2022/5/4 18:26,2025/5/4 18:26,120.18544,30.28063,2025/5/4 20:12,120.17741,30.26533,504,R0_C9,30.263329,120.1773876,30.28259443,120.1920158
3284785,0,Hangzhou,957,120.17799,30.26642,13733,1,2022/5/13 18:15,2025/5/13 18:15,120.18549,30.28061,2025/5/13 19:37,120.17798,30.26638,513,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
793324,0,Hangzhou,957,120.17677,30.26754,13733,1,2022/6/10 18:12,2025/6/10 18:12,120.1854,30.28061,2025/6/10 20:34,120.17665,30.26767,610,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1438507,0,Hangzhou,957,120.17786,30.2674,13733,1,2022/6/17 19:30,2025/6/17 19:30,120.18534,30.28078,2025/6/17 20:58,120.18544,30.28054,617,R0_C3,30.28442941,120.1868157,30.28259443,120.1920158
2075967,0,Hangzhou,957,120.17684,30.26647,13733,1,2022/6/20 13:50,2025/6/20 13:50,120.18542,30.28075,2025/6/20 16:39,120.1768,30.26641,620,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
817899,0,Hangzhou,957,120.17798,30.26696,13733,1,2022/7/3 19:42,2025/7/3 19:42,120.18533,30.28067,2025/7/3 21:28,120.18711,30.27811,703,R0_C3,30.28442941,120.1868157,30.28259443,120.1920158
2250705,0,Hangzhou,957,120.17661,30.26758,13733,1,2022/7/30 14:03,2025/7/30 14:03,120.1854,30.28061,2025/7/30 16:35,120.17662,30.26744,730,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3443276,0,Hangzhou,957,120.17738,30.2676,13733,1,2022/5/6 13:16,2025/5/6 13:16,120.18532,30.28076,2025/5/6 15:47,120.17723,30.26757,506,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1247652,0,Hangzhou,957,120.1773,30.26519,13733,1,2022/7/18 14:01,2025/7/18 14:01,120.18547,30.28077,2025/7/18 16:35,120.17736,30.26524,718,R0_C9,30.263329,120.1773876,30.28259443,120.1920158
3848040,0,Hangzhou,957,120.17683,30.26755,13733,1,2022/6/27 20:07,2025/6/27 20:07,120.18538,30.28075,2025/6/27 20:09,120.17673,30.26779,627,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
195235,0,Hangzhou,957,120.17665,30.26579,13733,1,2022/5/28 13:59,2025/5/28 13:59,120.18539,30.28067,2025/5/28 16:18,120.17662,30.26564,528,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3073059,0,Hangzhou,957,120.178,30.26726,13733,1,2022/5/11 13:37,2025/5/11 13:37,120.18548,30.28073,2025/5/11 15:21,120.17803,30.2672,511,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3414813,0,Hangzhou,2461,120.17654,30.26612,13733,1,2022/6/21 17:42,2025/6/21 17:42,120.1854,30.28065,2025/6/21 17:57,120.18921,30.28276,621,R0_C3,30.28442941,120.1868157,30.28259443,120.1920158
3492585,0,Hangzhou,2853,120.1771,30.26647,13733,1,2022/7/13 17:33,2025/7/13 17:33,120.18542,30.28065,2025/7/13 18:23,120.17718,30.26646,713,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2722364,0,Hangzhou,2853,120.17674,30.26667,13733,1,2022/7/17 18:01,2025/7/17 18:01,120.18534,30.28078,2025/7/17 19:06,120.17684,30.2667,717,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
351092,0,Hangzhou,2853,120.17684,30.26775,13733,1,2022/7/4 17:56,2025/7/4 17:56,120.18542,30.28077,2025/7/4 19:07,120.17687,30.26774,704,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1390340,0,Hangzhou,2853,120.17659,30.26522,13733,1,2022/7/13 17:43,2025/7/13 17:43,120.18538,30.28079,2025/7/13 18:31,120.1766,30.26515,713,R0_C9,30.263329,120.1773876,30.28259443,120.1920158
2427683,0,Hangzhou,2853,120.17753,30.26552,13733,1,2022/7/4 17:56,2025/7/4 17:56,120.18533,30.28066,2025/7/4 19:12,120.17768,30.2656,704,R0_C9,30.263329,120.1773876,30.28259443,120.1920158
2135499,0,Hangzhou,3175,120.17747,30.26707,13733,1,2022/7/18 8:31,2025/7/18 8:31,120.18546,30.28073,2025/7/18 11:28,120.17746,30.26736,718,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1399662,0,Hangzhou,3175,120.17771,30.26626,13733,1,2022/7/18 8:29,2025/7/18 8:29,120.18549,30.28068,2025/7/18 11:44,120.17749,30.26614,718,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
4217380,0,Hangzhou,3175,120.17755,30.26716,13733,1,2022/7/28 15:09,2025/7/28 15:09,120.18532,30.28064,2025/7/28 15:52,120.17748,30.26733,728,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
831971,0,Hangzhou,3175,120.17676,30.26683,13733,1,2022/7/22 9:08,2025/7/22 9:08,120.18536,30.28062,2025/7/22 10:32,120.17653,30.26712,722,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
250424,0,Hangzhou,3175,120.17685,30.2671,13733,1,2022/7/20 8:17,2025/7/20 8:17,120.1854,30.28078,2025/7/20 9:53,120.17666,30.26665,720,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3662789,0,Hangzhou,3175,120.17687,30.2671,13733,1,2022/7/19 8:59,2025/7/19 8:59,120.18544,30.28075,2025/7/19 9:56,120.17653,30.26722,719,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
4321193,0,Hangzhou,3175,120.17691,30.26709,13733,1,2022/7/31 9:01,2025/7/31 9:01,120.18538,30.28062,2025/7/31 10:00,120.17699,30.26721,731,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
4177187,0,Hangzhou,3175,120.17693,30.26665,13733,1,2022/7/22 9:08,2025/7/22 9:08,120.18541,30.2807,2025/7/22 10:47,120.17657,30.26679,722,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2686790,0,Hangzhou,3175,120.17712,30.26768,13733,1,2022/7/27 9:28,2025/7/27 9:28,120.18547,30.28063,2025/7/27 11:53,120.17726,30.26774,727,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2067225,0,Hangzhou,3175,120.17694,30.26704,13733,1,2022/7/28 8:56,2025/7/28 8:56,120.18537,30.28074,2025/7/28 9:50,120.17657,30.26739,728,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
580740,0,Hangzhou,3175,120.17684,30.26715,13733,1,2022/7/21 9:09,2025/7/21 9:09,120.18538,30.28077,2025/7/21 10:01,120.17643,30.26722,721,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
180016,0,Hangzhou,3175,120.17746,30.26712,13733,1,2022/7/22 9:09,2025/7/22 9:09,120.18533,30.2807,2025/7/22 11:23,120.17747,30.26609,722,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
329566,0,Hangzhou,3175,120.17685,30.26633,13733,1,2022/7/19 8:58,2025/7/19 8:58,120.18539,30.28063,2025/7/19 10:10,120.17665,30.26651,719,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2457780,0,Hangzhou,3175,120.1775,30.26702,13733,1,2022/7/22 9:09,2025/7/22 9:09,120.18542,30.28064,2025/7/22 10:39,120.1774,30.26733,722,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
899833,0,Hangzhou,3175,120.17692,30.26541,13733,1,2022/7/18 8:31,2025/7/18 8:31,120.1854,30.28075,2025/7/18 12:08,120.17746,30.26573,718,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
817918,0,Hangzhou,3175,120.1772,30.26658,13733,1,2022/7/25 9:13,2025/7/25 9:13,120.18548,30.2807,2025/7/25 10:47,120.17746,30.26531,725,R0_C9,30.263329,120.1773876,30.28259443,120.1920158
4142986,0,Hangzhou,3175,120.17729,30.26741,13733,1,2022/7/28 8:56,2025/7/28 8:56,120.18539,30.28063,2025/7/28 9:43,120.17742,30.26745,728,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
4028889,0,Hangzhou,3175,120.17738,30.26679,13733,1,2022/7/21 9:08,2025/7/21 9:08,120.18531,30.2807,2025/7/21 10:07,120.17731,30.26699,721,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1976793,0,Hangzhou,3175,120.17749,30.26741,13733,1,2022/7/27 9:27,2025/7/27 9:27,120.18535,30.28072,2025/7/27 9:59,120.17765,30.26747,727,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2721391,0,Hangzhou,3175,120.17723,30.26663,13733,1,2022/7/26 9:09,2025/7/26 9:09,120.18544,30.28069,2025/7/26 9:52,120.17735,30.26674,726,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1782354,0,Hangzhou,3175,120.17684,30.2655,13733,1,2022/7/29 15:30,2025/7/29 15:30,120.18535,30.28064,2025/7/29 16:05,120.17701,30.26556,729,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
130703,0,Hangzhou,3175,120.17699,30.26636,13733,1,2022/7/25 9:12,2025/7/25 9:12,120.18549,30.2807,2025/7/25 10:21,120.17706,30.26657,725,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
129463,0,Hangzhou,3175,120.17685,30.26542,13733,1,2022/7/23 16:45,2025/7/23 16:45,120.18543,30.2807,2025/7/23 17:22,120.17692,30.26552,723,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3032430,0,Hangzhou,3175,120.17694,30.26502,13733,1,2022/7/22 8:45,2025/7/22 8:45,120.18532,30.28068,2025/7/22 11:41,120.17732,30.26616,722,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3947011,0,Hangzhou,3175,120.17704,30.26655,13733,1,2022/7/27 9:28,2025/7/27 9:28,120.18538,30.28061,2025/7/27 10:29,120.1766,30.26675,727,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2914631,0,Hangzhou,3175,120.17701,30.26664,13733,1,2022/7/23 8:46,2025/7/23 8:46,120.18534,30.28078,2025/7/23 10:27,120.17679,30.26675,723,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
4181126,0,Hangzhou,3175,120.17745,30.26557,13733,1,2022/7/23 8:45,2025/7/23 8:45,120.18536,30.28071,2025/7/23 10:45,120.17767,30.26569,723,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
513370,0,Hangzhou,3175,120.17651,30.26624,13733,1,2022/7/22 9:09,2025/7/22 9:09,120.18548,30.28077,2025/7/22 10:52,120.17678,30.26664,722,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1998594,0,Hangzhou,3175,120.17733,30.26566,13733,1,2022/7/21 9:09,2025/7/21 9:09,120.18541,30.28068,2025/7/21 10:21,120.1774,30.2658,721,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2325760,0,Hangzhou,3175,120.17706,30.26659,13733,1,2022/7/28 8:56,2025/7/28 8:56,120.18538,30.28064,2025/7/28 9:59,120.17675,30.26672,728,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1076448,0,Hangzhou,3175,120.17702,30.26651,13733,1,2022/7/18 8:30,2025/7/18 8:30,120.18535,30.28063,2025/7/18 11:36,120.17691,30.2668,718,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
212471,0,Hangzhou,3175,120.17697,30.26547,13733,1,2022/7/21 9:09,2025/7/21 9:09,120.18534,30.28072,2025/7/21 15:31,120.17758,30.26618,721,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2803892,0,Hangzhou,3175,120.17733,30.26504,13733,1,2022/7/21 9:09,2025/7/21 9:09,120.18543,30.28075,2025/7/21 10:30,120.17751,30.26531,721,R0_C9,30.263329,120.1773876,30.28259443,120.1920158
1353833,0,Hangzhou,3175,120.1772,30.2665,13733,1,2022/7/24 9:02,2025/7/24 9:02,120.18549,30.28067,2025/7/24 11:08,120.17775,30.26696,724,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2964238,0,Hangzhou,3175,120.17728,30.26743,13733,1,2022/7/29 8:57,2025/7/29 8:57,120.18543,30.28066,2025/7/29 10:08,120.17746,30.2676,729,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2377636,0,Hangzhou,3175,120.1772,30.26738,13733,1,2022/7/23 8:45,2025/7/23 8:45,120.18537,30.28078,2025/7/23 10:06,120.17745,30.26764,723,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1494021,0,Hangzhou,3175,120.1769,30.26735,13733,1,2022/7/30 8:37,2025/7/30 8:37,120.18539,30.28062,2025/7/30 9:44,120.17694,30.26759,730,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3473061,0,Hangzhou,3175,120.17731,30.26661,13733,1,2022/7/24 9:02,2025/7/24 9:02,120.18549,30.28079,2025/7/24 10:39,120.17776,30.26697,724,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
4404699,0,Hangzhou,3175,120.17685,30.26749,13733,1,2022/7/18 8:31,2025/7/18 8:31,120.18535,30.28067,2025/7/18 11:10,120.17637,30.26743,718,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2699718,0,Hangzhou,3175,120.17654,30.26629,13733,1,2022/7/22 8:45,2025/7/22 8:45,120.18548,30.28076,2025/7/22 11:51,120.17678,30.26594,722,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
266008,0,Hangzhou,3175,120.17706,30.26598,13733,1,2022/7/29 8:57,2025/7/29 8:57,120.18544,30.28074,2025/7/29 10:42,120.17742,30.26618,729,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2699283,0,Hangzhou,3175,120.17711,30.26654,13733,1,2022/7/27 9:28,2025/7/27 9:28,120.18537,30.28078,2025/7/27 10:55,120.17741,30.26601,727,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
91005,0,Hangzhou,3175,120.17753,30.26712,13733,1,2022/7/24 14:31,2025/7/24 14:31,120.18545,30.28066,2025/7/24 15:53,120.17766,30.26733,724,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3145531,0,Hangzhou,3175,120.17699,30.26631,13733,1,2022/7/27 8:44,2025/7/27 8:44,120.18539,30.28073,2025/7/27 17:52,120.17733,30.26599,727,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3185065,0,Hangzhou,3175,120.17697,30.26742,13733,1,2022/7/30 8:37,2025/7/30 8:37,120.18541,30.28072,2025/7/30 9:52,120.17641,30.26738,730,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
4461054,0,Hangzhou,3175,120.177,30.26515,13733,1,2022/7/22 17:24,2025/7/22 17:24,120.1854,30.28073,2025/7/22 17:57,120.17695,30.26515,722,R0_C9,30.263329,120.1773876,30.28259443,120.1920158
1639966,0,Hangzhou,3175,120.17667,30.2651,13733,1,2022/7/29 8:45,2025/7/29 8:45,120.18537,30.28071,2025/7/29 16:29,120.17626,30.26748,729,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1049105,0,Hangzhou,3175,120.17686,30.26686,13733,1,2022/7/30 8:37,2025/7/30 8:37,120.18532,30.28076,2025/7/30 10:00,120.17688,30.26699,730,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2276683,0,Hangzhou,3175,120.17694,30.26646,13733,1,2022/7/30 15:40,2025/7/30 15:40,120.18534,30.28074,2025/7/30 16:05,120.17656,30.26658,730,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
291874,0,Hangzhou,3175,120.17746,30.26552,13733,1,2022/7/23 8:45,2025/7/23 8:45,120.18547,30.28076,2025/7/23 10:40,120.1775,30.26587,723,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
4253126,0,Hangzhou,3175,120.17699,30.26716,13733,1,2022/7/22 17:25,2025/7/22 17:25,120.18547,30.28079,2025/7/22 17:49,120.17684,30.26712,722,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2777632,0,Hangzhou,3175,120.17707,30.2666,13733,1,2022/7/25 9:12,2025/7/25 9:12,120.18533,30.2807,2025/7/25 10:13,120.17652,30.2667,725,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
273654,0,Hangzhou,3175,120.17758,30.2677,13733,1,2022/7/19 9:00,2025/7/19 9:00,120.18533,30.28077,2025/7/19 9:49,120.17752,30.26795,719,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1980323,0,Hangzhou,3175,120.17722,30.26766,13733,1,2022/7/28 8:56,2025/7/28 8:56,120.18543,30.28064,2025/7/28 9:30,120.17725,30.26818,728,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
473214,0,Hangzhou,3175,120.17793,30.26689,13733,1,2022/7/21 9:08,2025/7/21 9:08,120.18541,30.28061,2025/7/21 15:43,120.1778,30.26694,721,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
614975,0,Hangzhou,3175,120.17698,30.26739,13733,1,2022/7/24 9:01,2025/7/24 9:01,120.1854,30.28065,2025/7/24 10:09,120.17678,30.26746,724,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1131410,0,Hangzhou,3175,120.17704,30.26574,13733,1,2022/7/28 8:57,2025/7/28 8:57,120.18548,30.28065,2025/7/28 10:15,120.17712,30.26579,728,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1847035,0,Hangzhou,3175,120.17674,30.26682,13733,1,2022/7/29 8:57,2025/7/29 8:57,120.18545,30.28067,2025/7/29 10:22,120.17694,30.26708,729,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3495568,0,Hangzhou,3175,120.17745,30.26657,13733,1,2022/7/24 9:02,2025/7/24 9:02,120.18545,30.28063,2025/7/24 10:48,120.17726,30.26656,724,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
630052,0,Hangzhou,3175,120.17752,30.2665,13733,1,2022/7/31 8:59,2025/7/31 8:59,120.18546,30.28068,2025/7/31 10:23,120.17744,30.26678,731,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1087190,0,Hangzhou,3175,120.17686,30.26541,13733,1,2022/7/31 9:00,2025/7/31 9:00,120.18535,30.28068,2025/7/31 10:37,120.17674,30.26555,731,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2344302,0,Hangzhou,3175,120.17749,30.2674,13733,1,2022/7/31 14:47,2025/7/31 14:47,120.18544,30.28064,2025/7/31 15:24,120.17767,30.26743,731,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2520386,0,Hangzhou,3175,120.17698,30.26668,13733,1,2022/7/30 8:37,2025/7/30 8:37,120.18549,30.28062,2025/7/30 10:10,120.17711,30.26668,730,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1080050,0,Hangzhou,3175,120.17691,30.26644,13733,1,2022/7/21 9:08,2025/7/21 9:08,120.18535,30.28067,2025/7/21 10:13,120.17678,30.26659,721,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
913647,0,Hangzhou,3175,120.17695,30.26744,13733,1,2022/7/22 9:09,2025/7/22 9:09,120.18544,30.28068,2025/7/22 10:09,120.17674,30.26749,722,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1996068,0,Hangzhou,3175,120.17779,30.26606,13733,1,2022/7/20 8:31,2025/7/20 8:31,120.18539,30.28068,2025/7/20 10:13,120.17748,30.26607,720,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1979257,0,Hangzhou,3175,120.17804,30.26692,13733,1,2022/7/19 8:59,2025/7/19 8:59,120.18548,30.28066,2025/7/19 10:18,120.17756,30.26604,719,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3268482,0,Hangzhou,3175,120.17751,30.26773,13733,1,2022/7/21 15:02,2025/7/21 15:02,120.18538,30.28072,2025/7/21 18:06,120.17753,30.26783,721,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1878576,0,Hangzhou,3175,120.17739,30.26677,13733,1,2022/7/30 8:36,2025/7/30 8:36,120.18549,30.28068,2025/7/30 10:15,120.17715,30.26697,730,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1578897,0,Hangzhou,3175,120.17706,30.26567,13733,1,2022/7/23 8:45,2025/7/23 8:45,120.18544,30.28064,2025/7/23 10:55,120.17704,30.26588,723,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1031745,0,Hangzhou,3175,120.17687,30.26734,13733,1,2022/7/20 8:36,2025/7/20 8:36,120.18535,30.28074,2025/7/20 9:26,120.17667,30.26759,720,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
4092589,0,Hangzhou,3175,120.17687,30.26645,13733,1,2022/7/28 8:57,2025/7/28 8:57,120.1854,30.28064,2025/7/28 10:10,120.17749,30.2661,728,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1323780,0,Hangzhou,3175,120.17736,30.26503,13733,1,2022/7/20 8:31,2025/7/20 8:31,120.1854,30.28065,2025/7/20 10:43,120.17734,30.26521,720,R0_C9,30.263329,120.1773876,30.28259443,120.1920158
3507760,0,Hangzhou,3175,120.17681,30.26551,13733,1,2022/7/30 15:40,2025/7/30 15:40,120.1854,30.28065,2025/7/30 16:10,120.17712,30.26562,730,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3081522,0,Hangzhou,3175,120.17779,30.26627,13733,1,2022/7/25 9:12,2025/7/25 9:12,120.18545,30.28079,2025/7/25 10:34,120.17723,30.26631,725,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3429313,0,Hangzhou,3175,120.17759,30.26641,13733,1,2022/7/29 8:56,2025/7/29 8:56,120.18549,30.2807,2025/7/29 10:36,120.17748,30.26655,729,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
